"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1305,      -6.598081558,      -2.888546559,      -3.164963666,      -1.243571991,      -6.099521922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01443009162,      0.5453426346,                 0,                 0,                 0,      0.4548176369,    -0.01413071258,      0.5453504741,                 0,       37.79204243,   0.0001250203219
          0,           0,        1306,      -6.598706756,      -2.889027144,      -3.164882078,      -1.244441548,      -6.099494971,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01442775021,      0.5452725034,                 0,                 0,                 0,      0.4547002582,     -0.0141293804,      0.5452803165,                 0,       37.79331466,   0.0001250203219
          0,           0,        1307,      -6.599402416,      -2.889499796,      -3.164802619,      -1.245413894,      -6.099468833,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01442541055,      0.5452020186,                 0,                 0,                 0,       0.454582242,    -0.01412802797,      0.5452098059,                 0,       37.79455821,   0.0001250203219
          0,           0,        1308,      -6.600134621,      -2.889965233,      -3.164725238,       -1.24645774,      -6.099443511,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01442307481,      0.5451312166,                 0,                 0,                 0,      0.4544636107,    -0.01412665501,      0.5451389786,                 0,       37.79576989,   0.0001250203219
          0,           0,        1309,       -6.60086782,      -2.890424319,      -3.164649601,      -1.247539523,       -6.09941901,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0144207419,      0.5450601469,                 0,                 0,                 0,      0.4543443795,    -0.01412526522,      0.5450678843,                 0,       37.79695598,   0.0001250203219
          0,           0,        1310,      -6.601566356,      -2.890877936,      -3.164575266,      -1.248623996,      -6.099395337,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01441840832,      0.5449888685,                 0,                 0,                 0,      0.4542245633,    -0.01412386518,      0.5449965814,                 0,       37.79812975,   0.0001250203219
          0,           0,        1311,      -6.602195999,      -2.891326895,      -3.164501814,      -1.249674783,      -6.099372496,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0144160692,      0.5449174442,                 0,                 0,                 0,      0.4541041837,    -0.01412246304,      0.5449251326,                 0,       37.79930831,   0.0001250203219
          0,           0,        1312,      -6.602725498,      -2.891771864,      -3.164428954,      -1.250655235,      -6.099350512,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01441371942,      0.5448459355,                 0,                 0,                 0,      0.4539832752,    -0.01412106712,      0.5448535989,                 0,       37.80050933,   0.0001250203219
          0,           0,        1313,      -6.603128184,      -2.892213328,       -3.16435657,      -1.251529892,      -6.099329394,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01441135458,      0.5447743983,                 0,                 0,                 0,      0.4538618896,    -0.01411968475,      0.5447820359,                 0,       37.80174827,   0.0001250203219
          0,           0,        1314,      -6.603383612,      -2.892651575,      -3.164284731,      -1.252266697,      -6.099309159,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01440897168,      0.5447028788,                 0,                 0,                 0,      0.4537400998,    -0.01411832135,      0.5447104897,                 0,       37.80303626,   0.0001250203219
          0,           0,        1315,      -6.603479092,      -2.893086706,      -3.164213678,      -1.252839714,       -6.09928983,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01440656952,      0.5446314118,                 0,                 0,                 0,      0.4536179995,    -0.01411697992,       0.544638995,                 0,       37.80437883,   0.0001250203219
          0,           0,        1316,      -6.603410877,      -2.893518665,      -3.164143789,      -1.253231893,      -6.099271454,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01440414887,      0.5445600201,                 0,                 0,                 0,      0.4534957022,     -0.0141156609,      0.5445675744,                 0,       37.80577562,   0.0001250203219
          0,           0,        1317,      -6.603184749,      -2.893947275,      -3.164075539,      -1.253437301,      -6.099254104,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01440171225,      0.5444887144,                 0,                 0,                 0,      0.4533733365,    -0.01411436233,      0.5444962389,                 0,       37.80722078,   0.0001250203219
          0,           0,        1318,      -6.602815785,      -2.894372285,      -3.164009457,      -1.253462252,      -6.099237919,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01439926368,      0.5444174954,                 0,                 0,                 0,      0.4532510403,    -0.01411308022,      0.5444249893,                 0,       37.80870379,   0.0001250203219
          0,           0,        1319,      -6.602327288,      -2.894793415,      -3.163946092,      -1.253325107,      -6.099223169,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01439680827,      0.5443463549,                 0,                 0,                 0,      0.4531289539,    -0.01411180907,      0.5443538179,                 0,       37.81021077,   0.0001250203219
          0,           0,        1320,      -6.601748942,      -2.895210396,      -3.163885978,      -1.253054725,      -6.099210395,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01439435171,      0.5442752788,                 0,                 0,                 0,      0.4530072128,    -0.01411054242,      0.5442827106,                 0,       37.81172572,   0.0001250203219
          0,           0,        1321,      -6.601114458,      -2.895623011,      -3.163829612,      -1.252687828,      -6.099200077,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01439189994,      0.5442042485,                 0,                 0,                 0,      0.4528859407,     -0.0141092734,      0.5442116493,                 0,       37.81323181,   0.0001250203219
          0,           0,        1322,      -6.600458962,      -2.896031118,      -3.163777431,      -1.252265713,       -6.09918897,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01438945869,      0.5441332434,                 0,                 0,                 0,      0.4527652445,    -0.01410799517,      0.5441406138,                 0,       37.81471249,   0.0001250203219
          0,           0,        1323,      -6.599816443,      -2.896434671,      -3.163729802,      -1.251830743,      -6.099176199,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01438703326,      0.5440622424,                 0,                 0,                 0,      0.4526452104,    -0.01410670138,      0.5440695831,                 0,       37.81615239,   0.0001250203219
          0,           0,        1324,       -6.59921748,       -2.89683373,      -3.163687011,      -1.251423045,      -6.099164054,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01438462823,      0.5439912256,                 0,                 0,                 0,      0.4525259024,    -0.01410538638,      0.5439985378,                 0,       37.81753806,   0.0001250203219
          0,           0,        1325,      -6.598687458,      -2.897228458,      -3.163649265,      -1.251077734,      -6.099152748,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01438224734,      0.5439201757,                 0,                 0,                 0,      0.4524073615,    -0.01410404555,      0.5439274607,                 0,       37.81885841,   0.0001250203219
          0,           0,        1326,      -6.598245352,      -2.897619116,      -3.163616691,       -1.25082286,      -6.099142289,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01437989339,       0.543849079,                 0,                 0,                 0,      0.4522896079,    -0.01410267535,      0.5438563382,                 0,       37.82010508,   0.0001250203219
          0,           0,        1327,      -6.597903146,      -2.898006052,      -3.163589345,      -1.250678192,      -6.099132682,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01437756823,      0.5437779258,                 0,                 0,                 0,      0.4521726432,    -0.01410127346,      0.5437851609,                 0,       37.82127251,   0.0001250203219
          0,           0,        1328,      -6.597665843,      -2.898389678,      -3.163567221,      -1.250654832,      -6.099123945,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01437527275,      0.5437067118,                 0,                 0,                 0,      0.4520564536,    -0.01409983874,      0.5437139243,                 0,       37.82235796,   0.0001250203219
          0,           0,        1329,      -6.597531993,       -2.89877045,      -3.163550253,      -1.250755557,      -6.099116047,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01437300699,      0.5436354375,                 0,                 0,                 0,      0.4519410137,    -0.01409837118,      0.5436426291,                 0,       37.82336137,   0.0001250203219
          0,           0,        1330,      -6.597494627,      -2.899148849,      -3.163538329,      -1.250975756,      -6.099108612,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01437077023,      0.5435641084,                 0,                 0,                 0,      0.4518262899,    -0.01409687181,      0.5435712807,                 0,       37.82428498,   0.0001250203219
          0,           0,        1331,      -6.597542461,      -2.899525349,      -3.163531292,      -1.251304769,      -6.099101951,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436856109,      0.5434927348,                 0,                 0,                 0,      0.4517122435,    -0.01409534251,      0.5434998893,                 0,       37.82513304,   0.0001250203219
          0,           0,        1332,      -6.597661224,        -2.8999004,      -3.163528942,      -1.251727457,      -6.099096154,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436637778,      0.5434213307,                 0,                 0,                 0,      0.4515988337,    -0.01409378583,      0.5434284688,                 0,       37.82591125,   0.0001250203219
          0,           0,        1333,      -6.597834982,      -2.900274402,      -3.163531035,      -1.252225797,      -6.099091203,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143642182,      0.5433499131,                 0,                 0,                 0,      0.4514860192,    -0.01409220474,       0.543357036,                 0,       37.82662624,   0.0001250203219
          0,           0,        1334,      -6.598047364,      -2.900647692,      -3.163537288,      -1.252780403,      -6.099087131,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436208019,      0.5432785007,                 0,                 0,                 0,      0.4513737602,    -0.01409060238,      0.5432856096,                 0,         37.827285,   0.0001250203219
          0,           0,        1335,      -6.598282591,      -2.901020522,      -3.163547375,      -1.253371837,       -6.09918013,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143585135,      0.5431352767,                 0,                 0,                 0,      0.4511558706,    -0.01408666842,      0.5431423952,                 0,       37.82670655,   0.0001250203219
          0,           0,        1336,      -6.556610579,      -2.899144735,      -3.160380586,      -1.184946891,      -6.099323179,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01435257133,      0.5428463798,                 0,                 0,                 0,      0.4507324566,    -0.01407748275,      0.5428535833,                 0,       37.82223877,   0.0001250203219
          0,           0,        1337,       -6.48442143,      -2.892225656,       -3.15003631,      -1.083444816,      -6.099020085,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01435029233,      0.5427735969,                 0,                 0,                 0,      0.4506195512,    -0.01407594946,      0.5427807808,                 0,       37.82317352,   0.0001250203219
          0,           0,        1338,       -6.54456383,      -2.896623385,      -3.155487334,      -1.177704621,      -6.099117938,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01434510596,      0.5426310225,                 0,                 0,                 0,      0.4503881481,    -0.01407366696,      0.5426381304,                 0,       37.82690933,   0.0001250203219
          0,           0,        1339,      -6.583358631,      -2.897745634,      -3.159621617,      -1.237235827,      -6.099300984,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,       0.014337506,      0.5423475491,                 0,                 0,                 0,      0.4499484139,    -0.01406642065,      0.5423546477,                 0,       37.82718898,   0.0001250203219
          0,           0,        1340,      -6.496050819,      -2.891846482,      -3.151770694,      -1.099121159,      -6.099030292,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01433486733,      0.5422763985,                 0,                 0,                 0,      0.4498319178,    -0.01406533197,      0.5422834565,                 0,       37.82918852,   0.0001250203219
          0,           0,        1341,      -6.559749321,      -2.896304774,      -3.156261401,      -1.199656304,       -6.09914001,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01432954401,      0.5421367666,                 0,                 0,                 0,      0.4495975375,    -0.01406334023,      0.5421437374,                 0,       37.83349743,   0.0001250203219
          0,           0,        1342,      -6.587844261,      -2.897452326,      -3.159428468,      -1.241913969,      -6.099339508,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01432259722,      0.5418581124,                 0,                 0,                 0,      0.4491619017,    -0.01405569386,      0.5418651015,                 0,       37.83239199,   0.0001250203219
          0,           0,        1343,      -6.495466965,      -2.891485201,      -3.151426063,      -1.097818573,      -6.099094491,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01432016839,      0.5417881989,                 0,                 0,                 0,      0.4490471786,    -0.01405446037,      0.5417951567,                 0,       37.83392653,   0.0001250203219
          0,           0,        1344,      -6.560489031,      -2.896082957,      -3.156088111,      -1.200537488,      -6.099212428,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01431536428,      0.5416511242,                 0,                 0,                 0,      0.4488188307,    -0.01405208397,      0.5416580185,                 0,       37.83704792,   0.0001250203219
          0,           0,        1345,      -6.589378671,      -2.897289952,      -3.159384455,      -1.244519727,      -6.099152305,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01431272792,      0.5415831983,                 0,                 0,                 0,         0.4487037,    -0.01405116175,      0.5415900477,                 0,       37.83927155,   0.0001250203219
          0,           0,        1346,      -6.606444754,      -2.899516008,      -3.161895959,       -1.27358558,      -6.099279773,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01430881094,       0.541448323,                 0,                 0,                 0,      0.4484852302,    -0.01404801453,      0.5414551522,                 0,       37.84020387,   0.0001250203219
          0,           0,        1347,      -6.574006295,      -2.898771681,      -3.160604204,      -1.213061628,      -6.099491471,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01430409042,      0.5411744465,                 0,                 0,                 0,      0.4480776319,    -0.01403839499,       0.541181404,                 0,       37.83354485,   0.0001250203219
          0,           0,        1348,      -6.480885266,      -2.892091511,      -3.150631141,      -1.078832915,      -6.099278255,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01430219155,      0.5411055654,                 0,                 0,                 0,      0.4479699677,     -0.0140366863,      0.5411125179,                 0,        37.8337518,   0.0001250203219
          0,           0,        1349,      -6.551214533,      -2.896889369,      -3.155773491,      -1.188309837,      -6.099404554,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01429795388,      0.5409701393,                 0,                 0,                 0,      0.4477523314,    -0.01403383051,      0.5409770556,                 0,       37.83549337,   0.0001250203219
          0,           0,        1350,      -6.586809396,      -2.898276867,      -3.159817838,      -1.244099588,      -6.099362398,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01429550051,      0.5409029742,                 0,                 0,                 0,      0.4476419059,    -0.01403276537,      0.5409098542,                 0,       37.83728831,   0.0001250203219
          0,           0,        1351,      -6.603757936,      -2.900595087,      -3.162506121,      -1.272775165,      -6.099500372,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01429169991,      0.5407689983,                 0,                 0,                 0,      0.4474304311,      -0.014029549,       0.540775863,                 0,       37.83797602,   0.0001250203219
          0,           0,        1352,      -6.570590239,      -2.899953222,       -3.16127863,       -1.21065486,      -6.099732116,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01428660259,      0.5404932838,                 0,                 0,                 0,      0.4470273136,    -0.01402020955,      0.5405002595,                 0,        37.8321774,   0.0001250203219
          0,           0,        1353,      -6.478252556,      -2.893457336,      -3.151476245,      -1.077104888,      -6.099553705,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01428456899,      0.5404238016,                 0,                 0,                 0,      0.4469203163,    -0.01401860394,      0.5404307661,                 0,       37.83269918,   0.0001250203219
          0,           0,        1354,      -6.549710604,      -2.898372219,      -3.156607282,      -1.188082675,       -6.09969016,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0142799764,      0.5402864074,                 0,                 0,                 0,       0.446702438,    -0.01401599959,      0.5402933199,                 0,       37.83524513,   0.0001250203219
          0,           0,        1355,      -6.585165311,      -2.899889298,      -3.160686141,      -1.243526378,       -6.09966593,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01427733071,      0.5402180995,                 0,                 0,                 0,      0.4465915572,    -0.01401506669,      0.5402249671,                 0,       37.83747189,   0.0001250203219
          0,           0,        1356,      -6.602350055,      -2.902287224,      -3.163368916,      -1.272313778,      -6.099710623,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01427468931,      0.5401502656,                 0,                 0,                 0,      0.4464811288,    -0.01401415432,       0.540157088,                 0,       37.83972134,   0.0001250203219
          0,           0,        1357,      -6.610104802,      -2.903787895,      -3.164862357,      -1.282786398,      -6.099859598,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01427092577,      0.5400133041,                 0,                 0,                 0,      0.4462710166,    -0.01401074469,      0.5400201172,                 0,       37.84010321,   0.0001250203219
          0,           0,        1358,      -6.556340731,      -2.902563219,      -3.162371283,      -1.188601319,      -6.100109099,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01426600288,      0.5397296779,                 0,                 0,                 0,      0.4458669229,    -0.01400081699,      0.5397366221,                 0,       37.83327975,   0.0001250203219
          0,           0,        1359,       -6.47507448,      -2.896001756,      -3.152377322,      -1.074553213,      -6.099967697,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01426402632,      0.5396582217,                 0,                 0,                 0,      0.4457597405,    -0.01399905111,      0.5396651603,                 0,       37.83351276,   0.0001250203219
          0,           0,        1360,      -6.546066078,      -2.900997901,      -3.157751167,      -1.184127527,      -6.100114845,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01425952582,      0.5395173316,                 0,                 0,                 0,      0.4455412198,    -0.01399617183,      0.5395242278,                 0,       37.83557311,   0.0001250203219
          0,           0,        1361,      -6.584060243,      -2.902596926,       -3.16205028,      -1.243633484,      -6.100392255,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01425346105,      0.5392326575,                 0,                 0,                 0,      0.4451251981,    -0.01398732959,      0.5392396264,                 0,       37.83169965,   0.0001250203219
          0,           0,        1362,      -6.489946769,      -2.897082077,        -3.1550953,      -1.095877045,      -6.100281192,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01425119047,      0.5391613583,                 0,                 0,                 0,      0.4450152154,    -0.01398586554,      0.5391683061,                 0,       37.83272417,   0.0001250203219
          0,           0,        1363,      -6.557978438,      -2.902027208,      -3.159602915,      -1.202712471,      -6.100438919,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01424652111,      0.5390210973,                 0,                 0,                 0,      0.4447936563,    -0.01398318782,       0.539027993,                 0,       37.83527875,   0.0001250203219
          0,           0,        1364,       -6.58533244,      -2.903606808,       -3.16293398,      -1.244729452,       -6.10044787,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01424390455,      0.5389515404,                 0,                 0,                 0,      0.4446812147,    -0.01398216045,      0.5389583944,                 0,       37.83734567,   0.0001250203219
          0,           0,        1365,      -6.603499592,      -2.906089145,      -3.165447997,       -1.27550666,      -6.100616237,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0142399826,      0.5388126729,                 0,                 0,                 0,      0.4444652459,    -0.01397880927,      0.5388195119,                 0,       37.83801484,   0.0001250203219
          0,           0,        1366,      -6.569892707,      -2.905643203,      -3.164457872,      -1.213445267,      -6.100911568,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01423544809,      0.5385292056,                 0,                 0,                 0,       0.444058201,    -0.01396850204,      0.5385361958,                 0,       37.83015486,   0.0001250203219
          0,           0,        1367,      -6.477596905,      -2.899449398,      -3.155352416,      -1.079562118,      -6.100835692,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01423359869,       0.538458159,                 0,                 0,                 0,      0.4439510347,    -0.01396663062,      0.5384651498,                 0,       37.83007874,   0.0001250203219
          0,           0,        1368,      -6.550125142,      -2.904537046,      -3.160465947,      -1.191566729,      -6.101006965,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01422951262,      0.5383189491,                 0,                 0,                 0,      0.4437354932,     -0.0139634254,      0.5383259169,                 0,       37.83115862,   0.0001250203219
          0,           0,        1369,      -6.585565476,      -2.906231895,      -3.164591468,      -1.247399634,      -6.101035161,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01422714997,      0.5382501056,                 0,                 0,                 0,      0.4436264189,    -0.01396218182,       0.538257044,                 0,       37.83260224,   0.0001250203219
          0,           0,        1370,      -6.603640707,      -2.908739517,      -3.167262183,      -1.277506653,      -6.101106882,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01422482151,       0.538182073,                 0,                 0,                 0,      0.4435183283,    -0.01396094654,      0.5381889829,                 0,       37.83401237,   0.0001250203219
          0,           0,        1371,      -6.611503795,      -2.910331532,      -3.168788032,      -1.288506109,      -6.101179945,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01422273755,      0.5381144731,                 0,                 0,                 0,       0.443412459,    -0.01395948974,      0.5381213665,                 0,       37.83480299,   0.0001250203219
          0,           0,        1372,      -6.606658347,      -2.911382478,      -3.169263873,      -1.277271097,      -6.101251815,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01422092863,      0.5380469963,                 0,                 0,                 0,      0.4433087618,    -0.01395776471,      0.5380538874,                 0,       37.83487072,   0.0001250203219
          0,           0,        1373,      -6.601185424,      -2.912193767,      -3.169251158,      -1.266746721,      -6.101322221,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01421933165,      0.5379794106,                 0,                 0,                 0,      0.4432065009,    -0.01395582234,      0.5379863109,                 0,       37.83436688,   0.0001250203219
          0,           0,        1374,      -6.600132223,      -2.912930924,      -3.169233238,      -1.265206047,      -6.101392034,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01421786721,      0.5379115949,                 0,                 0,                 0,      0.4431049545,    -0.01395373557,      0.5379185114,                 0,       37.83349407,   0.0001250203219
          0,           0,        1375,      -6.601251934,       -2.91365456,      -3.169395693,      -1.267961565,       -6.10156419,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01421587163,      0.5377742119,                 0,                 0,                 0,      0.4429083192,    -0.01394853835,      0.5377812123,                 0,       37.82914097,   0.0001250203219
          0,           0,        1376,      -6.556183219,      -2.912193109,      -3.166979179,      -1.194181139,       -6.10187197,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01421314461,      0.5374932823,                 0,                 0,                 0,      0.4425303179,    -0.01393655891,       0.537500525,                 0,       37.81663361,   0.0001250203219
          0,           0,        1377,      -6.480860731,       -2.90598489,       -3.15838218,      -1.087582314,      -6.101843164,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01421164452,      0.5374229521,                 0,                 0,                 0,      0.4424302176,    -0.01393437615,      0.5374302127,                 0,       37.81567653,   0.0001250203219
